id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
104099,William,Guerrero,CC,4731168859,1988-05-20,2026-01-06,Basico,673.0,Buenos Aires,Argentina,Activo,Portal Web
104100,Gloria,Castillo,CC,7008894383,2007-07-17,2026-08-24,Basico,433.0,Lima,Peru,Activo,Corresponsal Bancario
104101,María,Jiménez,CC,5781656088,1998-02-08,2026-03-24,Estandar,607.0,Lima,Peru,Activo,Corresponsal Bancario
104102,Willian,Naranjo,CC,4189024462,1972-04-13,2025-10-12,Estandar,750.0,Medellin,Colombia,Activo,Oficina
104103,Luis,Ocampo,CC,6173460873,1977-10-08,2025-10-04,Estandar,607.0,Cali,Colombia,Activo,App Movil
104104,Cristian,Mejía,CC,3149318137,1989-01-29,2026-03-27,Basico,576.0,Santiago,Chile,Activo,Portal Web
104105,Emilio,Castellanos,CC,9380450308,1986-02-10,2026-05-01,Estandar,877.0,Ciudad de Mexico,Mexico,Activo,Corresponsal Bancario
104106,Fabián,Torres,CC,9116476492,1992-03-03,2025-10-31,Elite,831.0,Cali,Colombia,Activo,Oficina
104107,Daniel,Ramírez,CC,6813372278,1972-01-06,2026-03-22,Basico,696.0,Guadalajara,Mexico,Activo,Oficina
104108,Sandra,García,CC,5392588302,1991-02-01,2025-12-30,Estandar,763.0,Bogota,Colombia,Activo,Portal Web
104109,Andrea,Medina,CC,1603384178,1986-03-22,2025-11-21,Basico,427.0,Barranquilla,Colombia,Activo,Oficina
104110,Yasmín,Rodríguez,CC,8749072648,1975-08-02,2025-10-22,Estandar,571.0,Bogota,Colombia,Activo,App Movil
104111,José,Rodríguez,CC,0391678128,1998-06-23,2026-06-04,Basico,603.0,Lima,Peru,Activo,App Movil
104112,José,Vargas,CC,9398593082,1969-09-22,2026-07-29,Elite,,Lima,,Activo,App Movil
104113,Tulio,Alzate,CC,7814695395,2007-09-04,2026-04-30,Premium,601.0,Buenos Aires,Argentina,Activo,Portal Web
104114,Olga,Perdomo,CC,9823207248,1969-04-18,2026-03-07,Basico,394.0,Santiago,Chile,Activo,Corresponsal Bancario
104115,Fabiola,Estrada,CC,1562306780,1992-10-02,2026-06-20,Basico,688.0,Medellin,Colombia,Activo,Portal Web
104116,Patricia,Escobar,CC,6701412804,1991-04-04,2026-02-17,Premium,704.0,Lima,Peru,Activo,App Movil
104117,Elizabeth,López,CC,2083624874,2008-08-15,2026-07-12,Estandar,810.0,Cali,Colombia,Inactivo,Portal Web
104118,José,Castillo,CC,3788617327,1994-06-13,2026-03-20,Basico,571.0,Lima,Peru,Activo,Oficina
104119,Matilde,Parra,CC,6395136899,2001-07-13,2026-01-15,Basico,562.0,Ciudad de Mexico,Mexico,Activo,App Movil
104120,Luz,Mosquera,CC,7416984366,1995-10-30,2026-01-24,Estandar,382.0,Buenos Aires,Argentina,Activo,Oficina
104121,Jhonatan,Vargas,CC,3756184535,1989-11-03,2026-01-12,Basico,620.0,Guadalajara,Mexico,Activo,App Movil
104122,Sindy,Ramos,CC,7859294583,1977-01-01,2026-07-08,Basico,740.0,Ciudad de Mexico,Mexico,Activo,Corresponsal Bancario
104123,Fabiola,Lozano,CC,8374489239,1986-08-25,2026-03-21,Basico,588.0,Medellin,Colombia,Activo,Portal Web
104124,Sergio,Rivera,CC,4244502567,1984-09-20,2026-05-01,Estandar,864.0,Bogota,Colombia,Activo,Corresponsal Bancario
104125,Jorge,Sánchez,CC,7829598816,2001-12-20,2026-02-04,Premium,624.0,Barranquilla,Colombia,Activo,Oficina
104126,Rafael,Vanegas,CC,3763294038,1999-02-05,2025-12-30,Basico,664.0,Bogota,Colombia,Activo,Corresponsal Bancario
104127,Osvaldo,Bonilla,CC,0437412698,1966-10-09,2026-02-15,Basico,513.0,Buenos Aires,Argentina,Activo,Oficina
104128,Duván,Molina,CC,6551086199,1997-06-23,2026-08-27,Basico,678.0,Bogota,Colombia,Activo,App Movil
104129,Lucila,Puentes,CC,7839313294,1969-08-15,2026-06-28,Premium,452.0,Santiago,Chile,Activo,Portal Web
104130,María,Buitrago,CC,5942501657,1991-07-16,2026-04-18,Estandar,,Barranquilla,,Activo,App Movil
104131,Dora,Ruiz,CC,4863281070,1988-04-18,2026-02-18,Premium,722.0,Ciudad de Mexico,Mexico,Activo,Portal Web
104132,Julián,Medina,CC,5573841096,1976-01-10,2026-04-11,Premium,785.0,Bogota,Colombia,Activo,Corresponsal Bancario
104133,María,Gómez,CC,6616153176,1972-09-15,2025-12-17,Basico,548.0,Medellin,Colombia,Activo,App Movil
104134,Mariana,Cifuentes,CC,2445697918,1990-03-07,2025-11-20,Estandar,666.0,Medellin,Colombia,Activo,Corresponsal Bancario
104135,Ana,Rojas,CC,6975755460,1993-08-06,2025-09-26,Estandar,706.0,Lima,Peru,Activo,Corresponsal Bancario
104136,Kelly,Ramírez,CC,2605338824,1989-02-22,2025-12-05,Estandar,694.0,Lima,Peru,Activo,Oficina
104137,Alberto,Fernández,CC,6966081875,1983-10-09,2026-03-23,Basico,563.0,Santiago,Chile,Activo,Corresponsal Bancario
104138,José,Gómez,CC,1403634874,1978-01-25,2025-11-08,Basico,410.0,Barranquilla,Colombia,Activo,Oficina
104139,Nelly,Hernández,CC,6193790229,1987-10-08,2026-02-09,Estandar,684.0,Barranquilla,Colombia,Activo,Portal Web
104140,Laura,Rodríguez,CC,4431213455,1981-09-08,2025-11-24,Estandar,,Lima,,Activo,Oficina
104141,Álvaro,Calderón,CC,9007256687,1969-07-29,2026-05-08,Estandar,593.0,Cali,Colombia,Activo,Corresponsal Bancario
104142,Carmen,Vargas,CC,6365783715,1984-06-27,2025-09-22,Premium,726.0,Barranquilla,Colombia,Activo,Portal Web
104143,Sandra,Mesa,CC,4136777679,1984-12-22,2026-07-07,Estandar,645.0,Barranquilla,Colombia,Activo,Corresponsal Bancario
104144,Consuelo,Murillo,CC,3224967371,2007-05-25,2025-12-02,Premium,518.0,Santiago,Chile,Activo,App Movil
104145,Juan,Ortega,CC,5791209454,2007-10-17,2026-03-04,Basico,456.0,Barranquilla,Colombia,Activo,Corresponsal Bancario
104146,Enrique,Caballero,CC,8944388269,1984-03-22,2025-09-02,Basico,537.0,Barranquilla,Colombia,Activo,Portal Web
104147,Wendy,Jaramillo,CC,1366748868,1990-05-24,2025-11-15,Premium,889.0,Lima,Peru,Activo,Corresponsal Bancario
104148,Alberto,Orozco,CC,9087863914,1994-12-11,2026-03-20,Estandar,722.0,Medellin,Colombia,Activo,Portal Web
104149,Paola,Aguirre,CC,5909490444,1986-01-31,2025-09-21,Basico,668.0,Buenos Aires,Argentina,Activo,Corresponsal Bancario
104150,Liceth,Díaz,CC,0725445278,1988-12-08,2026-04-22,Premium,631.0,Ciudad de Mexico,Mexico,Activo,Corresponsal Bancario
104151,Elsa,Martínez,CC,5472874075,1975-09-04,2026-03-28,Estandar,625.0,Buenos Aires,Argentina,Activo,App Movil
104152,Aurelio,Bohórquez,CC,3914603782,1987-01-11,2026-04-02,Basico,766.0,Bogota,Colombia,Activo,Portal Web
104153,Samir,Ibarra,CC,0356899108,1997-03-30,2026-06-30,Basico,600.0,Guadalajara,Mexico,Activo,Corresponsal Bancario
104154,Jesús,Arias,CC,7770750139,1977-04-12,2026-07-31,Estandar,707.0,Medellin,Colombia,Activo,Portal Web
104155,Jesús,Trujillo,CC,9256797463,1990-10-02,2026-06-24,Premium,615.0,Santiago,Chile,Activo,Corresponsal Bancario
104156,Andrea,Riascos,CC,7186266786,1982-09-09,2026-05-30,Basico,844.0,Bogota,Colombia,Activo,Portal Web
104157,Patricia,Pabón,CC,3863813032,1994-01-21,2026-01-01,Estandar,724.0,Santiago,Chile,Activo,Oficina
104158,Mauricio,Peña,CC,4986409466,1996-08-14,2025-10-09,Elite,774.0,Santiago,Chile,Activo,Corresponsal Bancario
104159,Victoria,Luna,CC,9770536443,1986-12-10,2026-06-07,Estandar,591.0,Buenos Aires,Argentina,Activo,App Movil
104160,Víctor,Paz,CC,5412176208,1987-12-28,2026-07-25,Estandar,755.0,Cali,Colombia,Activo,App Movil
104161,Jesús,Miranda,CC,2893482800,1982-12-31,2026-06-25,Basico,618.0,Lima,Peru,Activo,Corresponsal Bancario
104162,Dario,Fernández,CC,0536504568,1992-07-11,2025-12-30,Basico,661.0,Santiago,Chile,Activo,Oficina
104163,Jennifer,Guerrero,CC,0019233152,2007-11-22,2026-02-16,Basico,813.0,Santiago,Chile,Activo,Portal Web
104164,Mario,Rodríguez,CC,4157584276,1994-09-01,2026-08-17,Premium,545.0,Ciudad de Mexico,Mexico,Activo,Corresponsal Bancario
104165,José,Obando,CC,1277933335,1978-10-16,2026-01-04,Estandar,670.0,Bogota,Colombia,Activo,App Movil
104166,Nohora,Sepúlveda,CC,4201844576,1992-07-20,2025-11-06,Premium,693.0,Medellin,Colombia,Activo,Corresponsal Bancario
104167,Franklin,García,CC,2950641031,1991-06-15,2026-08-03,Premium,702.0,Santiago,Chile,Activo,Corresponsal Bancario
104168,Andrés,Martínez,CC,7326523465,1977-02-12,2025-11-22,Estandar,604.0,Buenos Aires,Argentina,Activo,Portal Web
104169,Diego,Burbano,CC,4612038467,1997-06-16,2026-03-05,Basico,858.0,Medellin,Colombia,Activo,Corresponsal Bancario
104170,Javier,Mejía,CC,4019892891,2007-03-31,2026-06-05,Estandar,520.0,Ciudad de Mexico,Mexico,Activo,App Movil
104171,Stiven,Duarte,CC,5354256286,1990-08-01,2025-11-19,Basico,795.0,Santiago,Chile,Activo,App Movil
104172,Mario,Jaimes,CC,7813847513,1994-05-09,2025-10-04,Estandar,771.0,Medellin,Colombia,Activo,Corresponsal Bancario
104173,Jairo,Muñoz,CC,0749185058,2000-06-07,2025-10-29,Estandar,840.0,Medellin,Colombia,Activo,Corresponsal Bancario
104174,Hugo,Hernández,CC,4055465120,1991-07-09,2026-05-15,Estandar,491.0,Guadalajara,Mexico,Activo,Oficina
104175,Mariela,Rodríguez,CC,6119597372,1982-12-24,2025-11-02,Elite,563.0,Bogota,Colombia,Activo,Corresponsal Bancario
104176,Teresa,Mercado,CC,3158464394,1989-07-29,2026-03-02,Basico,799.0,Bogota,Colombia,Activo,Corresponsal Bancario
104177,Luisa,Palacio,CC,2805400923,1985-06-12,2026-03-18,Basico,462.0,Lima,Peru,Activo,Corresponsal Bancario
104178,Sandra,Mosquera,CC,0787305390,1967-09-06,2026-07-15,Basico,489.0,Bogota,Colombia,Activo,App Movil
104179,Gustavo,Moreno,CC,4329262055,1993-08-07,2025-11-23,Premium,601.0,Guadalajara,Mexico,Activo,Portal Web
104180,Ángel,Morales,CC,5628497565,1984-12-17,2026-08-20,Estandar,669.0,Guadalajara,Mexico,Activo,Oficina
104181,Felipe,Marín,CC,3393994310,1994-10-20,2026-02-27,Basico,809.0,Barranquilla,Colombia,Inactivo,Oficina
104182,Carlos,Romero,CC,8885787828,1999-01-29,2025-10-24,Premium,631.0,Bogota,Colombia,Activo,Oficina
104183,Walter,Rodríguez,CC,9572839783,1996-05-22,2025-11-25,Elite,589.0,Bogota,Colombia,Activo,Oficina
104184,María,Márquez,CC,8986598460,1993-11-12,2026-08-24,Estandar,681.0,Medellin,Colombia,Activo,Portal Web
104185,Hernán,Gallego,CC,5625670327,1983-10-10,2026-05-12,Basico,696.0,Buenos Aires,Argentina,Activo,Oficina
104186,Diana,Lozano,CC,8758750980,1960-03-02,2026-02-12,Basico,694.0,Santiago,Chile,Activo,Portal Web
104187,Enrique,Gómez,CC,5204690743,1997-08-17,2025-09-19,Basico,632.0,Cali,Colombia,Activo,App Movil
104188,Carlos,Barrera,CC,4847739202,1992-11-20,2026-03-01,Basico,454.0,Santiago,Chile,Inactivo,Corresponsal Bancario
104189,Stella,Rosero,CC,4073197189,1988-10-12,2026-02-21,Elite,558.0,Cali,Colombia,Activo,App Movil
104190,César,Rodríguez,CC,1203672916,1984-04-02,2026-04-26,Basico,,Cali,,Activo,App Movil
104191,David,Méndez,CC,2616664710,1984-11-10,2026-05-25,Basico,668.0,Buenos Aires,Argentina,Activo,App Movil
104192,Francia,Córdoba,CC,5275652083,1972-11-14,2025-11-09,Premium,617.0,Barranquilla,Colombia,Activo,Corresponsal Bancario
104193,Sandra,Duque,CC,3001618321,2008-07-05,2026-07-17,Basico,761.0,Cali,Colombia,Activo,Corresponsal Bancario
104194,Vanessa,Villamil,CC,0074166430,2008-05-02,2026-02-07,Estandar,,Barranquilla,,Activo,Oficina
104195,Luis,Rodríguez,CC,4283167232,1994-04-11,2025-09-20,Basico,627.0,Bogota,Colombia,Activo,App Movil
104196,Hernando,Suárez,CC,4471060606,1975-04-13,2026-08-07,Basico,663.0,Barranquilla,Colombia,Activo,Portal Web
104197,Valeria,Franco,CC,7788921418,2006-09-14,2026-01-11,Basico,605.0,Lima,Peru,Activo,Portal Web
104198,Paola,Martínez,CC,2908479801,2008-04-14,2026-02-22,Estandar,660.0,Lima,Peru,Activo,App Movil
104199,Jesús,Cárdenas,CC,5647658575,1981-12-14,2026-03-06,Basico,631.0,Medellin,Colombia,Activo,Corresponsal Bancario
104200,Norma,Rodríguez,CC,3367594791,1986-04-10,2026-03-28,Basico,510.0,Medellin,Colombia,Inactivo,Corresponsal Bancario
104201,Hernán,Rodríguez,CC,9999378486,2002-03-23,2025-12-04,Estandar,668.0,Lima,Peru,Activo,Portal Web
104202,Eugenia,Rojas,CC,0804533430,1999-12-13,2026-07-06,Estandar,,Medellin,,Activo,App Movil
104203,Lina,Figueroa,CC,2070002675,2000-03-05,2025-10-29,Basico,666.0,Buenos Aires,Argentina,Activo,Corresponsal Bancario
104204,Gladys,Cardona,CC,3964163825,1987-03-24,2026-02-10,Estandar,787.0,Ciudad de Mexico,Mexico,Activo,Portal Web
104205,Ana,Ortega,CC,2303582172,1995-11-17,2025-12-18,Estandar,621.0,Bogota,Colombia,Activo,App Movil
104206,Wilder,Arteaga,CC,3080480886,1983-05-16,2025-09-26,Basico,532.0,Buenos Aires,Argentina,Activo,App Movil
104207,Fabio,García,CC,2580443065,2007-09-06,2026-06-09,Basico,637.0,Santiago,Chile,Activo,Corresponsal Bancario
104208,Manuel,Patiño,CC,7211271681,1998-11-29,2026-08-03,Estandar,566.0,Medellin,Colombia,Activo,Oficina
104209,María,Contreras,CC,1766352152,2002-08-17,2026-02-07,Estandar,709.0,Bogota,Colombia,Activo,Oficina
104210,León,Ramos,CC,7110706868,1992-07-23,2026-08-03,Estandar,635.0,Bogota,Colombia,Activo,App Movil
104211,Jorge,Castro,CC,4147359468,1995-06-30,2025-10-06,Estandar,820.0,Ciudad de Mexico,Mexico,Activo,App Movil
104212,Carlos,Ramírez,CC,7425257768,1979-07-20,2026-05-03,Basico,766.0,Medellin,Colombia,Activo,Corresponsal Bancario
104213,Juan,Jaramillo,CC,7739516603,2008-02-10,2026-06-05,Estandar,634.0,Medellin,Colombia,Activo,Portal Web
104214,Daniel,Quiroz,CC,3701409507,1987-11-12,2026-06-15,Estandar,721.0,Medellin,Colombia,Activo,Portal Web
104215,William,Arrieta,CC,5199632304,1982-08-01,2026-02-19,Estandar,610.0,Cali,Colombia,Activo,App Movil
104216,Tulia,Rincón,CC,5961159533,1965-10-28,2025-09-09,Basico,,Guadalajara,,Activo,Portal Web
104217,Ricardo,Mora,CC,4162906288,1994-06-14,2026-08-16,Basico,,Lima,,Activo,Oficina
104218,Andrea,Pinzón,CC,6603098051,1985-09-08,2026-08-15,Estandar,726.0,Santiago,Chile,Activo,Corresponsal Bancario
104219,Fernando,Rojas,CC,3493635680,2007-11-14,2025-12-06,Premium,793.0,Guadalajara,Mexico,Activo,Portal Web
104220,Eduardo,Saavedra,CC,7793472441,2008-08-05,2026-04-09,Estandar,729.0,Santiago,Chile,Activo,Oficina
104221,Diego,Restrepo,CC,2187430964,1978-06-06,2026-05-29,Estandar,742.0,Bogota,Colombia,Activo,Portal Web
104222,Catherine,Hernández,CC,3268348709,1989-02-14,2026-06-30,Estandar,742.0,Barranquilla,Colombia,Activo,Corresponsal Bancario
104223,Óscar,Henao,CC,9516289084,1974-04-29,2026-01-06,Estandar,705.0,Lima,Peru,Activo,App Movil
104224,Doris,Silva,CC,2627733125,2004-09-09,2026-04-04,Estandar,536.0,Lima,Peru,Activo,Oficina
104225,José,Hernández,CC,8766340419,1982-09-11,2025-10-29,Basico,820.0,Bogota,Colombia,Activo,Portal Web
104226,Vanesa,Gaviria,CC,4476522469,1966-05-09,2026-08-20,Basico,830.0,Lima,Peru,Activo,Portal Web
104227,Yenny,Bautista,CC,1692175171,1982-10-18,2026-06-25,Basico,626.0,Santiago,Chile,Activo,Portal Web
104228,Esther,Pacheco,CC,2845470500,1985-07-05,2026-08-31,Estandar,612.0,Medellin,Colombia,Activo,Portal Web
104229,Sonia,Loaiza,CC,4580766487,1988-08-17,2025-10-07,Basico,711.0,Ciudad de Mexico,Mexico,Activo,Portal Web
104230,José,González,CC,8312760783,2007-05-17,2026-01-20,Basico,705.0,Barranquilla,Colombia,Activo,App Movil
104231,Elena,Calderón,CC,8224524881,1971-10-16,2025-12-17,Basico,629.0,Bogota,Colombia,Activo,App Movil
104232,Ximena,Rodríguez,CC,3534176546,1996-02-09,2025-10-25,Premium,524.0,Guadalajara,Mexico,Activo,Oficina
104233,Sandra,Muñoz,CC,1910147391,1982-06-30,2025-11-15,Basico,680.0,Cali,Colombia,Activo,App Movil
104234,Antonio,Salcedo,CC,8358448012,2007-03-01,2026-02-14,Premium,705.0,Lima,Peru,Activo,Oficina
104235,Irma,García,CC,7715685390,2002-10-04,2026-05-24,Basico,722.0,Medellin,Colombia,Activo,Oficina
104236,Hernán,López,CC,7447940803,1970-10-10,2025-12-13,Basico,684.0,Medellin,Colombia,Activo,Portal Web
104237,María,Meneses,CC,8922906419,1993-05-26,2026-03-19,Elite,622.0,Lima,Peru,Activo,Portal Web
104238,David,Giraldo,CC,8402937645,1971-01-07,2026-05-09,Elite,749.0,Lima,Peru,Activo,Oficina
104239,Carmen,Guerrero,CC,5872802386,1989-08-15,2026-01-08,Premium,656.0,Barranquilla,Colombia,Inactivo,Oficina
104240,Angélica,Díaz,CC,6008059801,2008-06-15,2025-10-02,Basico,603.0,Medellin,Colombia,Activo,App Movil
104241,Nelson,Solano,CC,8003005378,1978-01-21,2026-05-27,Basico,631.0,Lima,Peru,Activo,Oficina
104242,Lucía,Cardozo,CC,8722030710,1996-07-13,2026-01-26,Estandar,475.0,Cali,Colombia,Activo,Corresponsal Bancario
104243,Norberto,Ríos,CC,6922397662,1980-06-13,2026-04-07,Estandar,631.0,Cali,Colombia,Activo,Oficina
104244,Martha,Ortiz,CC,5198070272,1987-12-13,2025-10-04,Estandar,718.0,Cali,Colombia,Activo,Corresponsal Bancario
104245,David,Pérez,CC,9428635834,2007-04-03,2026-07-27,Estandar,683.0,Cali,Colombia,Activo,Portal Web
104246,Juan,Narváez,CC,6389874955,1986-09-23,2026-01-20,Estandar,802.0,Bogota,Colombia,Activo,Oficina
104247,Alberto,Martínez,CC,2335588572,1962-05-01,2025-11-22,Basico,623.0,Lima,Peru,Activo,Oficina
104248,Stiven,Bernal,CC,4638916190,1983-07-05,2025-09-09,Basico,698.0,Medellin,Colombia,Activo,Oficina
104249,Judith,Olaya,CC,8753029614,1989-02-25,2025-12-22,Estandar,729.0,Guadalajara,Mexico,Activo,Portal Web
104250,Óscar,Agudelo,CC,0941679520,1976-07-18,2026-01-16,Estandar,884.0,Cali,Colombia,Activo,Corresponsal Bancario
104251,Liliana,Hurtado,CC,8914548118,1985-09-22,2025-10-21,Basico,664.0,Buenos Aires,Argentina,Activo,Corresponsal Bancario
104252,Joaquín,Bustos,CC,7284584874,1986-02-16,2025-09-11,Estandar,545.0,Barranquilla,Colombia,Activo,App Movil
104253,Juan,Gómez,CC,0926288658,2002-05-06,2026-01-23,Basico,734.0,Guadalajara,Mexico,Activo,Portal Web
104254,Héctor,Puentes,CC,7200805701,1985-10-03,2026-06-12,Basico,836.0,Medellin,Colombia,Activo,Portal Web
104255,Carlos,Zapata,CC,3575292555,1975-10-27,2026-05-13,Estandar,617.0,Guadalajara,Mexico,Activo,App Movil
104256,Omar,Salazar,CC,0846900158,1999-06-23,2025-09-11,Basico,734.0,Medellin,Colombia,Activo,Oficina
104257,Martha,Ocampo,CC,6242494700,1970-11-28,2026-02-22,Premium,772.0,Cali,Colombia,Inactivo,Portal Web
104258,Marcela,Vallejo,CC,1906724460,1990-06-06,2025-10-26,Estandar,751.0,Medellin,Colombia,Activo,Oficina
104259,Antonio,Mosquera,CC,7724877476,1999-05-02,2026-08-23,Premium,662.0,Santiago,Chile,Activo,Portal Web
104260,Olga,Burbano,CC,0835728909,1976-10-26,2026-03-25,Basico,580.0,Lima,Peru,Activo,Corresponsal Bancario
104261,Diana,Páez,CC,0063474180,1992-07-21,2026-03-14,Estandar,641.0,Santiago,Chile,Activo,Portal Web
104262,Leonardo,Campo,CC,2022305975,1979-05-10,2026-02-14,Basico,695.0,Lima,Peru,Activo,Corresponsal Bancario
104263,Tania,Rojas,CC,6828765755,1992-03-10,2026-04-30,Estandar,740.0,Bogota,Colombia,Activo,Corresponsal Bancario
104264,Erika,Quintero,CC,6856850664,1988-12-31,2025-12-26,Estandar,683.0,Buenos Aires,Argentina,Activo,App Movil
104265,Israel,Sierra,CC,8264871300,1982-09-23,2025-10-10,Estandar,612.0,Santiago,Chile,Activo,Portal Web
104266,Luz,Herrera,CC,4645334798,1985-05-15,2026-03-30,Estandar,705.0,Cali,Colombia,Activo,Portal Web
104267,Doris,Orozco,CC,8447041450,2008-01-09,2026-03-31,Estandar,736.0,Lima,Peru,Activo,App Movil
104268,Sofía,Sarmiento,CC,3370695118,2002-07-16,2026-08-15,Basico,687.0,Buenos Aires,Argentina,Activo,Oficina
104269,Sandra,Medina,CC,1387595594,1977-07-05,2025-12-23,Premium,,Bogota,,Activo,Portal Web
104270,Claudia,Córdoba,CC,1332419977,1990-03-04,2025-10-20,Estandar,631.0,Medellin,Colombia,Activo,App Movil
104271,Óscar,García,CC,0167743604,1994-11-12,2026-03-29,Basico,744.0,Buenos Aires,Argentina,Activo,Corresponsal Bancario
104272,Luis,Cardozo,CC,9859271436,2004-10-11,2026-06-29,Basico,511.0,Santiago,Chile,Activo,Portal Web
104273,Carlos,Ortiz,CC,4934768893,2001-07-21,2026-02-22,Basico,440.0,Santiago,Chile,Activo,App Movil
104274,Alejandro,Guerrero,CC,6187764580,2008-07-19,2026-01-07,Estandar,800.0,Lima,Peru,Activo,Portal Web
104275,Andrés,Díaz,CC,9652179005,1990-08-18,2026-05-02,Estandar,701.0,Ciudad de Mexico,Mexico,Activo,Portal Web
104276,Elena,Martínez,CC,6055740284,1995-10-07,2026-08-23,Estandar,710.0,Buenos Aires,Argentina,Activo,Oficina
104277,Alirio,Beltrán,CC,8769559126,2000-05-19,2026-03-30,Basico,542.0,Buenos Aires,Argentina,Activo,App Movil
104278,José,Torres,CC,7837318359,1989-07-26,2026-05-16,Basico,723.0,Guadalajara,Mexico,Activo,Corresponsal Bancario
104279,Jair,González,CC,3459232580,1984-09-10,2026-04-07,Basico,677.0,Buenos Aires,Argentina,Activo,Corresponsal Bancario
104280,Octavio,Díaz,CC,5571162743,1963-01-28,2026-06-12,Basico,491.0,Barranquilla,Colombia,Activo,App Movil
104281,Nelly,Chávez,CC,4928632702,2007-07-18,2026-07-19,Premium,792.0,Barranquilla,Colombia,Activo,Corresponsal Bancario
104282,Adriana,Restrepo,CC,0281060763,1975-06-07,2025-11-28,Premium,665.0,Barranquilla,Colombia,Activo,Portal Web
104283,Álvaro,Castro,CC,3460263356,1977-08-20,2025-12-01,Premium,610.0,Barranquilla,Colombia,Activo,Portal Web
104284,Yaneth,Blanco,CC,2987025215,1998-05-29,2025-11-07,Basico,612.0,Guadalajara,Mexico,Activo,App Movil
104285,Óscar,Pardo,CC,4351723685,1985-10-07,2026-04-19,Basico,448.0,Barranquilla,Colombia,Activo,Portal Web
104286,María,Ariza,CC,4852602354,1994-08-23,2025-10-31,Basico,709.0,Cali,Colombia,Activo,Portal Web
104287,Jesús,Sánchez,CC,2405530611,1986-03-07,2026-07-19,Basico,676.0,Medellin,Colombia,Activo,Corresponsal Bancario
104288,Alveiro,Ávila,CC,0458927523,1969-09-28,2026-04-10,Basico,630.0,Lima,Peru,Activo,App Movil
104289,Alba,Mora,CC,0568335556,1981-06-22,2026-05-01,Elite,777.0,Lima,Peru,Activo,Portal Web
104290,Daniela,Arias,CC,8182843997,1982-03-04,2025-09-18,Estandar,511.0,Barranquilla,Colombia,Activo,Oficina
104291,Stella,Angulo,CC,9800557338,1994-07-15,2025-10-14,Basico,590.0,Medellin,Colombia,Activo,Portal Web
104292,María,Trujillo,CC,2660940447,2006-07-30,2025-11-18,Basico,564.0,Santiago,Chile,Activo,Oficina
104293,Hugo,Arias,CC,1750566558,1991-05-15,2026-08-25,Basico,622.0,Medellin,Colombia,Activo,Corresponsal Bancario
